Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
D1;20.10.07;Werder Bremen;Hertha;3;2;H;1.5;4;6.75;;;;1.48;3.88;6.51;H;0;0;1;1;0.626086957;;0.62158677;1;3;197;-197
D1;21.10.07;Hannover;Wolfsburg;2;2;D;2.1;3.3;3.5;;;;2.07;3.24;3.37;H;0;0;0;1;0.447154472;;0.443826596;0;1;196;-196
D1;21.10.07;Karlsruhe;Bielefeld;0;0;D;1.85;3.4;4.33;;;;1.82;3.31;4.2;H;0;0;0;1;0.507261607;;0.504240085;0;1;196;-196
D1;26.10.07;Ein Frankfurt;Hannover;0;0;D;2.3;3.3;3.1;;;;2.3;3.24;2.95;H;0;0;0;1;0.41002004;;0.401681025;0;1;191;-191
D1;27.10.07;Bielefeld;Cottbus;1;1;D;1.85;3.5;4.2;;;;1.83;3.32;4.16;H;0;0;0;1;0.507859734;;0.50223276;0;1;190;-190
D1;27.10.07;Hansa Rostock;Karlsruhe;0;0;D;2.4;3.3;2.87;;;;2.42;3.2;2.75;H;0;0;0;1;0.390090201;;0.379326695;0;1;190;-190
D1;27.10.07;Hertha;Bochum;2;0;H;1.8;3.5;4.5;;;;1.77;3.37;4.41;H;0;0;1;1;0.52238806;;0.519053656;2;3;190;-190
D1;27.10.07;Schalke 04;Werder Bremen;1;1;D;2.25;3.4;3.1;;;;2.24;3.27;2.98;H;0;0;0;1;0.418835684;;0.410392258;0;1;190;-190
D1;27.10.07;Stuttgart;Leverkusen;1;0;H;2.3;3.4;3;;;;2.28;3.25;2.94;H;0;0;1;1;0.409309791;;0.403706239;1;3;190;-190
D1;27.10.07;Wolfsburg;Nurnberg;3;1;H;2.1;3.4;3.4;;;;2.07;3.24;3.38;H;0;0;1;1;0.447368421;;0.444184858;2;3;190;-190
