Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
E0;22.09.07;Middlesbrough;Sunderland;2;2;D;2.1;3.2;3.6;;;;2.03;3.21;3.56;H;0;0;0;1;0.446511628;;0.45400406;0;1;232;-232
E0;22.09.07;Reading;Wigan;2;1;H;2.1;3.2;3.6;;;;2.09;3.23;3.38;H;0;0;1;1;0.446511628;;0.441422755;1;3;232;-232
E0;23.09.07;Aston Villa;Everton;2;0;H;2.25;3.2;3.25;;;;2.22;3.18;3.11;H;0;0;1;1;0.417461114;;0.414604085;2;3;231;-231
E0;23.09.07;Blackburn;Portsmouth;0;1;A;1.9;3.3;4.2;;;;1.89;3.26;3.98;H;0;0;0;1;0.493062967;;0.486705879;-1;0;231;-231
E0;23.09.07;Bolton;Tottenham;1;1;D;2.8;3.25;2.5;;;;2.76;3.2;2.43;H;0;0;0;1;0.335397317;;0.333522055;0;1;231;-231
E0;23.09.07;Man United;Chelsea;2;0;H;2.1;3.25;4;;;;2;3.17;3.7;H;1;0;1;1;0.460584588;;0.460520633;2;3;231;-231
E0;23.09.07;Newcastle;West Ham;3;1;H;2;3.4;3.75;;;;1.98;3.27;3.63;H;0;0;1;1;0.471349353;;0.464908879;2;3;231;-231
E0;29.09.07;Birmingham;Man United;0;1;A;6.5;4;1.53;;;;6.4;3.74;1.51;H;0;0;0;1;0.145489124;;0.143892334;-1;0;225;-225
E0;29.09.07;Chelsea;Fulham;0;0;D;1.3;5;12;;;;1.31;4.67;9.58;H;0;0;0;1;0.730816078;;0.705588264;0;1;225;-225
E0;29.09.07;Derby;Bolton;1;1;D;2.7;3.25;2.62;;;;2.57;3.19;2.62;H;0;0;0;1;0.349491052;;0.358865583;0;1;225;-225
