Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
F1;15.09.07;Auxerre;Nice;2;0;H;2.2;2.9;3.75;;;;2.16;2.91;3.45;H;0;0;1;1;0.426386983;;0.422233998;2;3;245;-245
F1;15.09.07;Le Mans;Valenciennes;2;0;H;2.05;3.1;4;;;;2.04;2.97;3.7;H;0;0;1;1;0.460025969;;0.446783597;2;3;245;-245
F1;15.09.07;Lens;Nancy;1;0;H;2.1;3.1;3.75;;;;2.12;2.94;3.51;H;0;0;1;1;0.446943483;;0.430093276;1;3;245;-245
F1;15.09.07;Lille;Bordeaux;1;1;D;2.3;3;3.4;;;;2.31;2.88;3.17;H;0;0;0;1;0.409309791;;0.395133542;0;1;245;-245
F1;15.09.07;Marseille;Toulouse;1;2;A;1.72;3.4;5.25;;;;1.69;3.29;4.99;H;0;0;0;1;0.545404547;;0.539853273;-1;0;245;-245
F1;15.09.07;Metz;Lyon;1;5;A;7.5;3.75;1.5;;;;6.7;3.58;1.5;H;0;0;0;1;0.125;;0.136273664;-4;0;245;-245
F1;15.09.07;Sochaux;Strasbourg;0;0;D;2.2;3;3.6;;;;2.17;2.95;3.38;H;0;0;0;1;0.426540284;;0.4205913;0;1;245;-245
F1;15.09.07;St Etienne;Caen;3;0;H;1.7;3.4;5.5;;;;1.7;3.21;5.09;H;0;0;1;1;0.552763819;;0.536600665;3;3;245;-245
F1;16.09.07;Lorient;Rennes;0;1;A;2.4;3;3.2;;;;2.36;2.91;3.04;H;0;0;0;1;0.392156863;;0.386501459;-1;0;244;-244
F1;16.09.07;Monaco;Paris SG;1;2;A;2.15;3;3.75;;;;2.14;2.93;3.49;H;0;0;0;1;0.436681223;;0.426701997;-1;0;244;-244
F1;22.09.07;Auxerre;Marseille;2;0;H;2.7;2.87;2.9;;;;2.64;2.86;2.71;H;0;0;1;1;0.348213539;;0.345155286;2;3;238;-238
F1;22.09.07;Caen;Metz;1;2;A;2.1;2.87;4.2;;;;2.03;2.95;3.78;H;0;0;0;1;0.448087432;;0.449403335;-1;0;238;-238
F1;22.09.07;Nancy;Lorient;2;0;H;1.8;3.2;5;;;;1.8;3.11;4.56;H;0;0;1;1;0.520156047;;0.506710114;2;3;238;-238
F1;22.09.07;Nice;St Etienne;3;0;H;2.2;3;3.6;;;;2.18;2.9;3.4;H;0;0;1;1;0.426540284;;0.417902857;3;3;238;-238
