Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
SP1;14.09.19;Real Madrid;Levante;3;2;H;1.22;6.5;12;1.25;6.5;10;1.25;6.59;10.54;H;1;0;1;1;0.775579199;0.759124088;0.764364028;1;3;306;-306
SP1;14.09.19;Leganes;Villarreal;0;3;A;2.45;3.1;3.2;2.5;3.1;3.1;2.51;3.15;3.04;H;0;0;0;1;0.391244331;0.382716049;0.381317968;-3;0;306;-306
SP1;14.09.19;Sociedad;Ath Madrid;2;0;H;3.8;3.2;2.1;3.75;3.1;2.15;3.73;3.15;2.17;H;0;0;1;1;0.25018615;0.252917181;0.256211791;2;3;306;-306
SP1;14.09.19;Barcelona;Valencia;5;2;H;1.44;4.75;7;1.55;4.2;5.75;1.47;4.59;6.69;H;0;0;1;1;0.662746661;0.610272285;0.649353863;3;3;306;-306
SP1;15.09.19;Eibar;Espanol;1;2;A;2;3.3;4;2;3.3;3.9;1.97;3.34;4.21;H;0;0;0;1;0.474820144;0.471947195;0.485966774;-1;0;305;-305
SP1;15.09.19;Alaves;Sevilla;0;1;A;4.2;3.2;2;4;3.3;2.05;4.23;3.37;1.95;H;0;0;0;1;0.226628895;0.240191727;0.226018139;-1;0;305;-305
SP1;15.09.19;Celta;Granada;0;2;A;1.83;3.6;4.33;1.7;3.8;4.75;1.84;3.64;4.4;H;0;0;0;1;0.517875475;0.55393586;0.519837973;-2;0;305;-305
SP1;15.09.19;Valladolid;Osasuna;1;1;D;2.15;3.1;3.75;2.05;3.2;3.75;2.23;3.05;3.73;H;0;0;0;1;0.441134617;0.457186399;0.429368317;0;1;305;-305
SP1;15.09.19;Betis;Getafe;1;1;D;2.2;3.1;3.6;2.1;3.4;3.6;2.22;3.22;3.51;H;0;0;0;1;0.430888031;0.454342984;0.430678129;0;1;305;-305
SP1;20.09.19;Osasuna;Betis;0;0;D;2.25;3.3;3.25;2.37;3.4;3;2.34;3.37;3.12;H;0;0;0;1;0.421207658;0.402081362;0.409104704;0;1;300;-300
SP1;21.09.19;Villarreal;Valladolid;2;0;H;1.61;4;5.5;1.61;4;5.5;1.59;4.19;5.61;H;0;0;1;1;0.589891406;0.589891406;0.601360012;2;3;299;-299
SP1;21.09.19;Levante;Eibar;0;0;D;2.3;3.4;3.1;2.3;3.4;3;2.26;3.51;3.12;H;0;0;0;1;0.413495488;0.409309791;0.422255639;0;1;299;-299
SP1;21.09.19;Ath Madrid;Celta;0;0;D;1.4;4.33;9.5;1.5;4;7.5;1.42;4.35;8.61;H;0;0;0;1;0.679951072;0.634920635;0.670528334;0;1;299;-299
SP1;21.09.19;Granada;Barcelona;2;0;H;10;5.5;1.3;7;4.75;1.44;9.24;5.44;1.32;H;0;0;1;1;0.095143047;0.136336456;0.103108415;2;3;299;-299
SP1;22.09.19;Getafe;Mallorca;4;2;H;1.85;3.25;5;1.75;3.3;5.5;1.85;3.23;5.06;H;0;0;1;1;0.515668386;0.540983607;0.515897892;2;3;298;-298
SP1;22.09.19;Espanol;Sociedad;1;3;A;3;3.25;2.45;3;3.25;2.4;2.94;3.25;2.5;H;0;0;0;1;0.317705736;0.315151515;0.324610467;-2;0;298;-298
SP1;22.09.19;Valencia;Leganes;1;1;D;1.61;4;5.5;1.57;3.75;6.5;1.59;3.9;6.16;H;0;0;0;1;0.589891406;0.602335207;0.60030885;0;1;298;-298
SP1;22.09.19;Ath Bilbao;Alaves;2;0;H;1.61;3.75;6;1.65;3.6;6;1.65;3.61;6.16;H;0;0;1;1;0.589043786;0.576923077;0.579736744;2;3;298;-298
SP1;22.09.19;Sevilla;Real Madrid;0;1;A;2.62;3.8;2.45;2.5;3.75;2.6;2.61;3.77;2.5;H;0;0;0;1;0.362468367;0.380487805;0.365455977;-1;0;298;-298
SP1;24.09.19;Valladolid;Granada;1;1;D;2.25;3.3;3.3;2.25;3.1;3.5;2.36;3.17;3.27;H;0;0;0;1;0.423076923;0.422178988;0.405483428;0;1;296;-296
SP1;24.09.19;Betis;Levante;3;1;H;1.95;3.6;3.8;1.75;3.8;4.5;1.97;3.67;3.77;H;0;0;1;1;0.486659552;0.540711462;0.485594556;2;3;296;-296
SP1;24.09.19;Barcelona;Villarreal;2;1;H;1.3;5.75;9;1.25;6.5;10;1.31;6.06;8.84;H;0;0;1;1;0.72964399;0.759124088;0.732943491;1;3;296;-296
SP1;25.09.19;Leganes;Ath Bilbao;1;1;D;2.87;3;2.7;2.87;2.9;2.8;2.86;2.94;2.79;H;0;0;0;1;0.331166442;0.331712897;0.333569198;0;1;295;-295
SP1;25.09.19;Mallorca;Ath Madrid;0;2;A;6.5;3.6;1.61;5.5;3.6;1.66;6.33;3.65;1.63;H;0;0;0;1;0.146138524;0.171202659;0.15111031;-2;0;295;-295
SP1;25.09.19;Valencia;Getafe;3;3;D;1.9;3.3;4.5;2.37;2.9;3.5;1.93;3.31;4.46;H;0;0;0;1;0.500505561;0.400900545;0.496076778;0;1;295;-295
SP1;25.09.19;Real Madrid;Osasuna;2;0;H;1.2;7;13;1.36;5;8;1.24;6.45;11.19;H;1;0;1;1;0.791304348;0.693481276;0.767423612;2;3;295;-295
SP1;26.09.19;Eibar;Sevilla;3;2;H;3.5;3.3;2.15;3.25;3.3;2.2;3.25;3.34;2.27;H;0;0;1;1;0.27111196;0.288840263;0.293705427;1;3;294;-294
SP1;26.09.19;Celta;Espanol;1;1;D;1.85;3.5;4.2;1.75;3.5;4.75;1.85;3.64;4.33;H;0;0;0;1;0.507859734;0.535211268;0.516664099;0;1;294;-294
SP1;26.09.19;Sociedad;Alaves;3;0;H;1.6;4;5.5;1.5;4;7.5;1.65;3.83;5.55;H;0;0;1;1;0.591397849;0.634920635;0.578667973;3;3;294;-294
SP1;27.09.19;Villarreal;Betis;5;1;H;1.83;3.8;4.1;1.72;4;4.5;1.87;3.82;4.04;H;0;0;1;1;0.518693611;0.551808706;0.512190103;4;3;293;-293
SP1;28.09.19;Ath Bilbao;Valencia;0;1;A;2.2;3.2;3.5;2;3.3;4.2;2.16;3.21;3.69;H;0;0;0;1;0.431765613;0.48024948;0.442818209;-1;0;292;-292
SP1;28.09.19;Getafe;Barcelona;0;2;A;4.33;3.4;1.85;4;3.3;2.05;4.38;3.44;1.89;H;0;0;0;1;0.2167284;0.240191727;0.217830938;-2;0;292;-292
SP1;28.09.19;Granada;Leganes;1;0;H;2.4;3.1;3.2;2.37;3.1;3.3;2.36;3.07;3.35;H;0;0;1;1;0.396166134;0.402787621;0.40433328;1;3;292;-292
SP1;28.09.19;Ath Madrid;Real Madrid;0;0;D;2.4;3.3;3;2.25;3.3;3.25;2.41;3.33;3;H;0;0;0;1;0.395683453;0.421207658;0.395717223;0;1;292;-292
SP1;29.09.19;Espanol;Valladolid;0;2;A;1.95;3.3;4.2;2.1;3.2;3.75;2.03;3.26;4.08;H;0;0;0;1;0.48657188;0.451212634;0.47164285;-2;0;291;-291
SP1;29.09.19;Eibar;Celta;2;0;H;2.25;3.3;3.25;2.37;3.4;2.9;2.36;3.3;3.13;H;0;0;1;1;0.421207658;0.397724981;0.404998471;2;3;291;-291
SP1;29.09.19;Alaves;Mallorca;2;0;H;2.2;3.2;3.5;2.37;2.9;3.5;2.25;3.13;3.52;H;0;0;1;1;0.431765613;0.400900545;0.424078429;2;3;291;-291
SP1;29.09.19;Levante;Osasuna;1;1;D;2.15;3.5;3.4;2.25;3.4;3.25;2.15;3.45;3.41;H;0;0;0;1;0.445109407;0.424795771;0.443717352;0;1;291;-291
SP1;29.09.19;Sevilla;Sociedad;3;2;H;1.85;3.5;4.5;2;3.6;3.75;1.87;3.56;4.33;H;0;0;1;1;0.515548282;0.478723404;0.510946631;1;3;291;-291
SP1;04.10.19;Betis;Eibar;1;1;D;2;3.6;3.7;1.9;3.6;4;2.02;3.62;3.68;H;0;0;0;1;0.477077364;0.499306519;0.474625547;0;1;286;-286
SP1;05.10.19;Leganes;Levante;1;2;A;2;3.5;3.8;2;3.4;4;1.98;3.44;4;H;0;0;0;1;0.476702509;0.478873239;0.482956141;-1;0;285;-285
SP1;05.10.19;Real Madrid;Granada;4;2;H;1.28;5.75;10;1.28;5.75;11;1.3;5.78;9.42;H;1;0;1;1;0.740406902;0.746841422;0.733719996;2;3;285;-285
SP1;05.10.19;Valencia;Alaves;2;1;H;1.5;4.33;6.5;1.57;4;6.5;1.52;4.1;6.81;H;0;0;1;1;0.634039198;0.611980699;0.627378989;1;3;285;-285
SP1;05.10.19;Osasuna;Villarreal;2;1;H;3;3.3;2.4;2.6;3.3;2.75;2.99;3.28;2.45;H;0;0;1;1;0.316546763;0.365853659;0.319285462;1;3;285;-285
SP1;06.10.19;Mallorca;Espanol;2;0;H;2.45;3.25;3;2.45;3.1;3.2;2.49;3.13;3.06;H;0;0;1;1;0.389027431;0.391244331;0.383251504;2;3;284;-284
SP1;06.10.19;Celta;Ath Bilbao;1;0;H;2.7;3;2.87;2.35;3;3.4;2.7;3.04;2.87;H;0;0;1;1;0.352017662;0.404120444;0.353491236;1;3;284;-284
SP1;06.10.19;Valladolid;Ath Madrid;0;0;D;5.5;3.5;1.72;5.75;3.6;1.65;5.36;3.52;1.74;H;0;0;0;1;0.173337172;0.164417687;0.178469859;0;1;284;-284
SP1;06.10.19;Sociedad;Getafe;1;2;A;1.9;3.4;4.33;2.15;3.1;3.8;1.9;3.36;4.46;H;0;0;0;1;0.500595056;0.442607552;0.502137812;-1;0;284;-284
SP1;06.10.19;Barcelona;Sevilla;4;0;H;1.5;4.2;7;1.44;4.75;6.5;1.51;4.46;6.19;H;0;0;1;1;0.636363636;0.655868295;0.631908791;4;3;284;-284
SP1;18.10.19;Granada;Osasuna;1;0;H;2.4;3;3.3;2.4;3;3.3;2.4;3.01;3.38;H;0;0;1;1;0.395683453;0.395683453;0.398819277;1;3;272;-272
SP1;19.10.19;Eibar;Barcelona;0;3;A;6;4.5;1.5;6.5;4.5;1.44;5.8;4.5;1.53;H;0;0;0;1;0.157894737;0.143712575;0.164480757;-3;0;271;-271
SP1;19.10.19;Ath Madrid;Valencia;1;1;D;1.57;3.75;6;1.53;3.8;7;1.61;3.87;5.95;H;0;0;0;1;0.595120016;0.616825897;0.592905679;0;1;271;-271
